FieldID Category Path,Level 2,FieldID,Array,Instances,Field Name,valueType,Sorting,FieldID Type,FieldID Type Units,Coding,Description Text,Description Participants No,Link,Description Stability,Description Category ID,Description ItemType,Description Strata,Description Sexed,order_phenotype,instance0_name,instance1_name,instance2_name,instance3_name,instance4_name,instance5_name,instance6_name,instance7_name,instance8_name,instance9_name,instance10_name,instance11_name,instance12_name,instance13_name,instance14_name,instance15_name,instance16_name,instance17_name,bucket_300,bucket_500,bucket_1000,bucket_2500,bucket_5000,bucket_10000,Original_name
Bioinformatics,Sequencing report,127,18,1,Type,bars,,Categorical multiple,,,rare disease or cancer program,100,https://cnfl.extge.co.uk/pages/viewpage.action?pageId=147659370,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,type
Bioinformatics,Sequencing report,128,18,1,Plate key,text_search,,Text,,,Concatination of Plate ID and Well ID - unique identifier for a proccessed well,100,https://cnfl.extge.co.uk/pages/viewpage.action?pageId=147659370,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,plate_key
Bioinformatics,Sequencing report,129,18,1,Delivery id,text_search,,Text,,,A unique ID assigned to every genome delivery ,100,https://cnfl.extge.co.uk/pages/viewpage.action?pageId=147659370,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,delivery_id
Bioinformatics,Sequencing report,130,18,1,Delivery date,histogram,ASC_date,Date,,,The date the genome was delivered,100,https://cnfl.extge.co.uk/pages/viewpage.action?pageId=147659370,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,delivery_date
Bioinformatics,Sequencing report,131,18,1,Genome build,bars,,Categorical multiple,,,Genome assembly used for alignment,100,https://cnfl.extge.co.uk/pages/viewpage.action?pageId=147659370,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,genome_build
Bioinformatics,Sequencing report,132,18,1,Path,text_search,,Text,,,Path to genomic dat on storage,100,https://cnfl.extge.co.uk/pages/viewpage.action?pageId=147659370,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,path
Bioinformatics,Sequencing report,133,18,1,Delivery version,text_search,,Categorical multiple,,,The version of the Illumina pipeline that was used to process and analyse the sequencing data ,100,https://cnfl.extge.co.uk/pages/viewpage.action?pageId=147659370,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,delivery_version
Bioinformatics,Genome Path,134,63,1,Lab sample id,text_search,,Text,,,The 2D barcode from the FluidX tube used for dispatch from the Laboratory to the GEL Biorepository. This identifier must be unique.   ,100,https://cnfl.extge.co.uk/pages/viewpage.action?pageId=147659370,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,lab_sample_id
Bioinformatics,Genome Path,136,63,1,Platekey,text_search,,Text,,,Concatination of Plate ID and Well ID - unique identifier for a proccessed well,100,https://cnfl.extge.co.uk/pages/viewpage.action?pageId=147659370,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,platekey
Bioinformatics,Genome Path,137,63,1,Delivery id,text_search,,Text,,,A unique ID assigned to every genome delivery ,100,https://cnfl.extge.co.uk/pages/viewpage.action?pageId=147659370,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,delivery_id
Bioinformatics,Genome Path,138,63,1,Delivery date,histogram,ASC_date,Date,,,The date the genome was delivered,100,https://cnfl.extge.co.uk/pages/viewpage.action?pageId=147659370,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,delivery_date
Bioinformatics,Genome Path,139,63,1,Genome build,bars,,Categorical multiple,,,Genome assembly used for alignment,100,https://cnfl.extge.co.uk/pages/viewpage.action?pageId=147659370,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,genome_build
Bioinformatics,Genome Path,140,63,1,Type,bars,,Categorical multiple,,,rare disease or cancer program,100,https://cnfl.extge.co.uk/pages/viewpage.action?pageId=147659370,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,type
Bioinformatics,Genome Path,141,63,1,File path,text_search,,Text,,,Full file path to given file on storage,100,https://cnfl.extge.co.uk/pages/viewpage.action?pageId=147659370,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,file_path
Bioinformatics,Genome Path,142,63,1,Filename,text_search,,Text,,,Name of file,100,https://cnfl.extge.co.uk/pages/viewpage.action?pageId=147659370,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,filename
Bioinformatics,Genome Path,143,63,1,File sub type,bars,,Categorical multiple,,,File sub-category based upon Illumina output,100,https://cnfl.extge.co.uk/pages/viewpage.action?pageId=147659370,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,file_sub_type
Bioinformatics,Genome Path,144,63,1,File type,bars,,Categorical multiple,,,File category based upon Illumina output,100,https://cnfl.extge.co.uk/pages/viewpage.action?pageId=147659370,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,file_type
Hospital Episode Statistics,A&E data,145,581,1,Record identifier (aekey),text_search,,Text,,,This is a record identifier that is created by the HES system. The digits store a decimal number. This is commonly eight or nine digits but can be up to 14.,100,https://cnfl.extge.co.uk/pages/viewpage.action?pageId=147659370,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,aekey
Hospital Episode Statistics,A&E data,146,581,1,Arrival date (arrivaldate),histogram,ASC_date,Date,,,The arrival date of a patient in the A&E department.,100,https://cnfl.extge.co.uk/pages/viewpage.action?pageId=147659370,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,arrivaldate
Hospital Episode Statistics,A&E data,147,581,1,A&E diagnosis (diag_01),text_search,,Categorical multiple,,19,"The A&E diagnosis code recorded for an A&E attendance. The CDS allows an unlimited number of diagnoses to be submitted, however, only the first 12 diagnoses are available within HES. The A&E diagnosis is a six character code made up of, diagnosis condition (n2), sub-analysis (n1), anatomical area (n2) and anatomical side (an1). Only certain diagnoses contain a sub-analysis.",100,https://cnfl.extge.co.uk/pages/viewpage.action?pageId=147659370,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,diag_01
Hospital Episode Statistics,A&E data,148,581,1,A&E diagnosis - anatomical area (diaga_NN),text_search,2,Categorical multiple,,2,The A&E diagnosis anatomical area (a classification of parts of the human body). This field contains a description of the diagnosis anatomical area.,100,https://cnfl.extge.co.uk/pages/viewpage.action?pageId=147659370,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,diaga_01
Hospital Episode Statistics,A&E data,149,581,1,A&E diagnosis - anatomical area (diaga_NN),text_search,3,Categorical multiple,,3,The A&E diagnosis anatomical side (an indication of the side of the human body). This field contains a description of the diagnosis anatomical side.,100,https://cnfl.extge.co.uk/pages/viewpage.action?pageId=147659370,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,diags_01
Hospital Episode Statistics,A&E data,152,581,1,Treat (treat_NN),text_search,,Categorical multiple,,,"The A&E treatment recorded for an A&E attendance. The Commissioning Dataset allows an unlimited number of treatments to be submitted, however, only the first 12 treatments are available within HES. The A&E treatment is a six character code made up of: treatment (n2), sub-analysis (n1) and a local use section (up to an3). As the local use section is used for local codes it cannot be classified. A truncated version of the code from this field representing the first 2 and 3 characters can be found in the fields TREAT2_N and TREAT3_N,",100,https://cnfl.extge.co.uk/pages/viewpage.action?pageId=147659370,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,treat_01
Hospital Episode Statistics,A&E data,151,581,1,A&E investigation (invest_NN),text_search,,Categorical multiple,,,"The A&E investigation recorded for an A&E attendance. The CDS allows an unlimited number of investigations to be submitted, however, only the first 12 investigations are available within HES. The A&E investigation is a six character code made up of, investigation (n2) and local sub-analysis (up to an4). As the sub-analysis is for local use it cannot be classified.",100,https://cnfl.extge.co.uk/pages/viewpage.action?pageId=147659370,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,invest_02
Hospital Episode Statistics,Critical Care,153,85,1,Critical care period of care  (ccstartdate),histogram,ASC_date,Date,,,Date on which the critical care period started.,100,https://cnfl.extge.co.uk/pages/viewpage.action?pageId=147659370,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ccstartdate
Hospital Episode Statistics,Critical Care,154,85,1,Critical care start time  (ccstarttime),histogram,ASC_date,Date,,,Time at which the critical care period started.,100,https://cnfl.extge.co.uk/pages/viewpage.action?pageId=147659370,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ccstarttime
Hospital Episode Statistics,Critical Care,155,85,1,Critical care discharge date (ccdisdate),histogram,ASC_date,Date,,,"Discharge date from unit if alive, date of death or date of declaration of brain stem death.",100,https://cnfl.extge.co.uk/pages/viewpage.action?pageId=147659370,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ccdisdate
Hospital Episode Statistics,Critical Care,156,85,1,Critical care discharge time (ccdistime),histogram,ASC_date,Date,,,Discharge time from unit.,100,https://cnfl.extge.co.uk/pages/viewpage.action?pageId=147659370,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ccdistime
Hospital Episode Statistics,Critical Care,157,85,1,Critical care admission type (ccadmitype),bars,,Categorical multiple,,11,"An indication of whether a critical are period was initiated as a result of a non- emergency treatment plan, for example, for none elective surgery. This relates only to the period of critical care and not to the nature of the hospital admission. For example, a planned hospital admission may unexpectedly require an emergency intensive care unit admission, in which case the classification will be ‘01’.",100,https://cnfl.extge.co.uk/pages/viewpage.action?pageId=147659370,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ccadmitype
Hospital Episode Statistics,Critical Care,158,85,1,Critical care admission source (ccadmisorc),bars,,Categorical multiple,,12,"Information on the source of the patient is of use in analysing unit workload and outcomes. Exactly the same classification is used as developed in collaboration with ICNARC (the Intensive Care National Audit and Research Centre). Admission sequences are captured in two stages, i.e. there are two variables collected before unit admission, the critical care admission source and the location associated with the source (CCSORLOC).",100,https://cnfl.extge.co.uk/pages/viewpage.action?pageId=147659370,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ccadmisorc
Hospital Episode Statistics,Critical Care,266,85,1,Critical care adult activity data (acardsupdays),histogram,,Integer,,,"Multiple intravenous vasoactive and / or rhythm controlling drugs when used simultaneously to support or control arterial pressure, cardiac output or organ perfusion (e.g. inotropes, amiodarone, nitrates). To qualify for advanced support status, at least one drug needs to be vasoactive.  Continuous observation or cardiac output and derived indices (e.g. pulmonary artery catheter, lithium dilution, pulse contour analyses, oesophageal doppler).  Intra aortic balloon pumping and other assist devices.  Insertion of a temporary cardiac pacemaker (criteria valid for each day of connection to a functioning external pacemaker unit).",100,https://cnfl.extge.co.uk/pages/viewpage.action?pageId=147659370,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,acardsupdays
Hospital Episode Statistics,Critical Care,540,85,1,Advanced respiratory support days  (aressupdays),histogram,,Integer,,,"umber of days of advanced respiratory support, defined as;  Invasive medical ventilatory support applied via a trans-laryngeal tracheal tube or applied via a tracheostomy.  Bi-level positive airway pressure applied via a trans-laryngeal tracheal tube or applied via a tracheostomy.  Continuous positive airway pressure via a trans-laryngeal tracheal tube.  Extracorporeal respiratory support.",100,https://cnfl.extge.co.uk/pages/viewpage.action?pageId=147659370,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,aressupdays
Hospital Episode Statistics,Critical Care,256,85,1,Basic cardiovascular support days (bcardsupdays),histogram,,Integer,,,"Number of days of basic cardiovascular support, defined as;  Use of a central venous pressure (CVP) line for monitoring of central venous pressure and / or provision of central venous access to deliver titrated fluids to treat hypovolaemia.  Use of an arterial line for monitoring of arterial pressure and / or sampling of arterial blood.  Single intravenous vasoactive drug used to support or control arterial pressure, cardiac output or organ perfusion.  Single intravenous rhythm controlling drug to support or control cardiac arrhythmias.",100,https://cnfl.extge.co.uk/pages/viewpage.action?pageId=147659370,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,bcardsupdays
Hospital Episode Statistics,Critical Care,257,85,1,Basic respiratory support days  (bressupdays),histogram,,Integer,,,"Number of days of basic respiratory support defined as;  More than 50% oxygen delivered by face mask. (Note: more than 50% has been chosen to identify the more seriously ill patients in a hospital). Short-term increases in the fraction of inspired oxygen (FiO2) to facilitate procedures such as transfers or physiotherapy do not quality.  Close observation due to the potential for acute deterioration to the point of needing advanced respiratory support. (e.g. severely compromised airway or deteriorating respiratory muscle function). Physiotherapy or suction to clear secretions at least wo hourly, whether via tracheostomy, minitracheostomy or in the absence of an artificial airway. Patients recently (within 24 hours) extubated after a period (greater than 24 hours) of mechanical ventilation via endotracheal tube. Mask| hood continuous positive airway pressure (CPAP) or mark| hood Bi-level positive airway pressure ventilation (non-invasive ventilation). Patients who are intubated to protect the airway but needing no ventilatory support.Continuouspositive airway pressure(CPAP) via a tracheostomy. Note. The presence of a tracheostomy used for long term airway access only does not quality for any respiratory support.",100,https://cnfl.extge.co.uk/pages/viewpage.action?pageId=147659370,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,bressupdays
Hospital Episode Statistics,Critical Care,258,85,1,Critical care discharge destination (ccdisdest),bars,,Categorical multiple,,13,Destination of critical care discharge.,100,https://cnfl.extge.co.uk/pages/viewpage.action?pageId=147659370,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ccdisdest
Hospital Episode Statistics,Critical Care,259,85,1,Critical care level 2 days  (cclev2days),histogram,,Integer,,,Total calendar days during which level 2 care alone was provided during the period,100,https://cnfl.extge.co.uk/pages/viewpage.action?pageId=147659370,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,cclev2days
Hospital Episode Statistics,Critical Care,260,85,1,Critical care level 3 days  (cclev3days),histogram,,Integer,,,Total calendar days during which level 3 care alone was provided during the period.,100,https://cnfl.extge.co.uk/pages/viewpage.action?pageId=147659370,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,cclev3days
Hospital Episode Statistics,Critical Care,261,85,1,Dermatological support days  (dermsupdays),histogram,,Integer,,,"Number of days of dermatological support, defined as; Patients with major akin rashes, exfoliation or burns (e.g. greater than 30% body surface area affected). Use of complex dressings (e.g. large skin area greater than 30% body surface area, open abdomen, vacuum dressings or large trauma such as multiple limb or limb and head dressings).",100,https://cnfl.extge.co.uk/pages/viewpage.action?pageId=147659370,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,dermsupdays
Hospital Episode Statistics,Critical Care,262,85,1,Gastrointestinal support days  (gisupdays),histogram,,Integer,,,"Number of days of gastrointestinal support, defined as; Feeding with parenteral or enteral nutrition (implies methods of feeding other than normal oral intake).",100,https://cnfl.extge.co.uk/pages/viewpage.action?pageId=147659370,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,gisupdays
Hospital Episode Statistics,Critical Care,263,85,1,Liver support days (liversupdays),histogram,,Integer,,,Number of days of liver support where patients falls into one of the following categories; *Acute on chronic Hepatocellular failure requiring management of coagulopathy and / or portal hypertension (including liver purification and detoxification techniques). *Primary Acute Hepatocellular failure patients who are being considered for transplantation and require management of coagulopathy and / or portal hypertension (including liver purification and detoxification techniques),100,https://cnfl.extge.co.uk/pages/viewpage.action?pageId=147659370,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,liversupdays
Hospital Episode Statistics,Critical Care,264,85,1,Neurological support days  (neurosupdays),histogram,,Integer,,,"Number of days of neurological support, defined as;  *Central nervous system depression sufficient to prejudice the airway and protective reflexes, excepting that caused by sedation prescribed to facilitate mechanical ventilation or poisoning (e.g. deliberate or accidental overdose, alcohol, drugs etc.). *Invasive neurological monitoring, e.g. intracranial pressure, jugular bulb sampling, external ventricular drain. *Continuous intravenous medication to control seizures and / or continuous cerebral monitoring. *Therapeutic hypothermia using coding protocols or devices.",100,https://cnfl.extge.co.uk/pages/viewpage.action?pageId=147659370,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neurosupdays
Hospital Episode Statistics,Critical Care,265,85,1,Renal support days (rensupdays),histogram,,Integer,,,"Number of days of renal support in the context of critical illness, defined as; Acute renal replacement therapy (e.g. haemodialysis, haemofiltration etc.) or the provision of renal replacement therapy to a chronic renal failure patient who is requiring other acute organ support in a critical care situation.",100,https://cnfl.extge.co.uk/pages/viewpage.action?pageId=147659370,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,rensupdays
Hospital Episode Statistics,Outpatient,159,25,1,Appointment date (apptdate),histogram,ASC_date,Date,,,The date when an appointment was scheduled.,100,https://cnfl.extge.co.uk/pages/viewpage.action?pageId=147659370,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,apptdate
Hospital Episode Statistics,Outpatient,160,25,1,Attendance type (atentype),bars,,Categorical multiple,,20,"A field derived from First Attendance (firstatt) and Attended or Did Not Attend (attended), used to identify if the attendance occurred and whether it was the first or subsequent.",100,https://cnfl.extge.co.uk/pages/viewpage.action?pageId=147659370,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,atentype
Hospital Episode Statistics,A&E data,346,8,1,A&E diagnosis (diag_02),text_search,,Categorical multiple,,19,"The A&E diagnosis code recorded for an A&E attendance. The CDS allows an unlimited number of diagnoses to be submitted, however, only the first 12 diagnoses are available within HES. The A&E diagnosis is a six character code made up of, diagnosis condition (n2), sub-analysis (n1), anatomical area (n2) and anatomical side (an1). Only certain diagnoses contain a sub-analysis.",100,https://cnfl.extge.co.uk/pages/viewpage.action?pageId=147659370,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,diag_02
Hospital Episode Statistics,A&E data,347,8,1,A&E diagnosis (diag_03),text_search,,Categorical multiple,,19,"The A&E diagnosis code recorded for an A&E attendance. The CDS allows an unlimited number of diagnoses to be submitted, however, only the first 12 diagnoses are available within HES. The A&E diagnosis is a six character code made up of, diagnosis condition (n2), sub-analysis (n1), anatomical area (n2) and anatomical side (an1). Only certain diagnoses contain a sub-analysis.",100,https://cnfl.extge.co.uk/pages/viewpage.action?pageId=147659370,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,diag_03
Hospital Episode Statistics,A&E data,348,8,1,A&E diagnosis (diag_04),text_search,,Categorical multiple,,19,"The A&E diagnosis code recorded for an A&E attendance. The CDS allows an unlimited number of diagnoses to be submitted, however, only the first 12 diagnoses are available within HES. The A&E diagnosis is a six character code made up of, diagnosis condition (n2), sub-analysis (n1), anatomical area (n2) and anatomical side (an1). Only certain diagnoses contain a sub-analysis.",100,https://cnfl.extge.co.uk/pages/viewpage.action?pageId=147659370,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,diag_04
Hospital Episode Statistics,A&E data,349,8,1,A&E diagnosis (diag_05),text_search,,Categorical multiple,,19,"The A&E diagnosis code recorded for an A&E attendance. The CDS allows an unlimited number of diagnoses to be submitted, however, only the first 12 diagnoses are available within HES. The A&E diagnosis is a six character code made up of, diagnosis condition (n2), sub-analysis (n1), anatomical area (n2) and anatomical side (an1). Only certain diagnoses contain a sub-analysis.",100,https://cnfl.extge.co.uk/pages/viewpage.action?pageId=147659370,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,diag_05
Hospital Episode Statistics,A&E data,350,8,1,A&E diagnosis (diag_06),text_search,,Categorical multiple,,19,"The A&E diagnosis code recorded for an A&E attendance. The CDS allows an unlimited number of diagnoses to be submitted, however, only the first 12 diagnoses are available within HES. The A&E diagnosis is a six character code made up of, diagnosis condition (n2), sub-analysis (n1), anatomical area (n2) and anatomical side (an1). Only certain diagnoses contain a sub-analysis.",100,https://cnfl.extge.co.uk/pages/viewpage.action?pageId=147659370,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,diag_06
Hospital Episode Statistics,A&E data,351,8,1,A&E diagnosis (diag_07),text_search,,Categorical multiple,,19,"The A&E diagnosis code recorded for an A&E attendance. The CDS allows an unlimited number of diagnoses to be submitted, however, only the first 12 diagnoses are available within HES. The A&E diagnosis is a six character code made up of, diagnosis condition (n2), sub-analysis (n1), anatomical area (n2) and anatomical side (an1). Only certain diagnoses contain a sub-analysis.",100,https://cnfl.extge.co.uk/pages/viewpage.action?pageId=147659370,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,diag_07
Hospital Episode Statistics,A&E data,352,8,1,A&E diagnosis (diag_08),text_search,,Categorical multiple,,19,"The A&E diagnosis code recorded for an A&E attendance. The CDS allows an unlimited number of diagnoses to be submitted, however, only the first 12 diagnoses are available within HES. The A&E diagnosis is a six character code made up of, diagnosis condition (n2), sub-analysis (n1), anatomical area (n2) and anatomical side (an1). Only certain diagnoses contain a sub-analysis.",100,https://cnfl.extge.co.uk/pages/viewpage.action?pageId=147659370,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,diag_08
Hospital Episode Statistics,A&E data,353,8,1,A&E diagnosis (diag_09),text_search,,Categorical multiple,,19,"The A&E diagnosis code recorded for an A&E attendance. The CDS allows an unlimited number of diagnoses to be submitted, however, only the first 12 diagnoses are available within HES. The A&E diagnosis is a six character code made up of, diagnosis condition (n2), sub-analysis (n1), anatomical area (n2) and anatomical side (an1). Only certain diagnoses contain a sub-analysis.",100,https://cnfl.extge.co.uk/pages/viewpage.action?pageId=147659370,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,diag_09
Hospital Episode Statistics,A&E data,354,8,1,A&E diagnosis (diag_10),text_search,,Categorical multiple,,19,"The A&E diagnosis code recorded for an A&E attendance. The CDS allows an unlimited number of diagnoses to be submitted, however, only the first 12 diagnoses are available within HES. The A&E diagnosis is a six character code made up of, diagnosis condition (n2), sub-analysis (n1), anatomical area (n2) and anatomical side (an1). Only certain diagnoses contain a sub-analysis.",100,https://cnfl.extge.co.uk/pages/viewpage.action?pageId=147659370,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,diag_10
Hospital Episode Statistics,A&E data,355,8,1,A&E diagnosis (diag_11),text_search,,Categorical multiple,,19,"The A&E diagnosis code recorded for an A&E attendance. The CDS allows an unlimited number of diagnoses to be submitted, however, only the first 12 diagnoses are available within HES. The A&E diagnosis is a six character code made up of, diagnosis condition (n2), sub-analysis (n1), anatomical area (n2) and anatomical side (an1). Only certain diagnoses contain a sub-analysis.",100,https://cnfl.extge.co.uk/pages/viewpage.action?pageId=147659370,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,diag_11
Hospital Episode Statistics,A&E data,356,8,1,A&E diagnosis (diag_12),text_search,,Categorical multiple,,19,"The A&E diagnosis code recorded for an A&E attendance. The CDS allows an unlimited number of diagnoses to be submitted, however, only the first 12 diagnoses are available within HES. The A&E diagnosis is a six character code made up of, diagnosis condition (n2), sub-analysis (n1), anatomical area (n2) and anatomical side (an1). Only certain diagnoses contain a sub-analysis.",100,https://cnfl.extge.co.uk/pages/viewpage.action?pageId=147659370,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,diag_12
Hospital Episode Statistics,Outpatient,161,2678,1,DIAG_01 (diag_01),text_search,,Categorical multiple,,19,Clinical Diagnosis,100,https://cnfl.extge.co.uk/pages/viewpage.action?pageId=147659370,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,diag_01
Hospital Episode Statistics,Outpatient,163,2678,1,Treatment specialty (tretspef),bars,,Categorical multiple,,5,"This field contains a code that defines the specialty in which the consultant was working during the period of care. It can be compared with mainspef, the specialty under which the consultant is contracted. From April 2004 a new list of treatment specialties was introduced (see below). The new list describes the specialised service within which the patient was treated.",100,https://cnfl.extge.co.uk/pages/viewpage.action?pageId=147659370,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,tretspef
Hospital Episode Statistics,Outpatient,164,2678,1,Age on day of appointment (apptage),histogram,,Categorical multiple,,,"This field is derived in HES as the patient's age in whole completed years, calculated from appointment date (apptdate) and date of birth (dob). For patients under 1 year old, special codes in the range 7001 to 7007 apply.",100,https://cnfl.extge.co.uk/pages/viewpage.action?pageId=147659370,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,apptage
Hospital Episode Statistics,Outpatient,165,2678,1,Outcome of attendance (outcome),bars,,Categorical multiple,,7,This records the outcome of an outpatient attendance.,100,https://cnfl.extge.co.uk/pages/viewpage.action?pageId=147659370,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,outcome
Hospital Episode Statistics,Admitted Patient Care,166,3174,1,Date of admission (admidate),histogram,ASC_date,Date,,,This field contains the date the patient was admitted to hospital at the start of a hospital spell. Admidate is recorded on all episodes within a spell.,100,https://cnfl.extge.co.uk/pages/viewpage.action?pageId=147659370,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,admidate
Hospital Episode Statistics,Admitted Patient Care,167,3174,1,Admission source (admisorc),bars,,Categorical multiple,,8,"This field contains a code which identifies where the patient was immediately prior to admission. Most patients are admitted from home, but there are some significant exceptions. In particular, this field differentiates between patients admitted from home and patients transferred from another hospital provider or institution.",100,https://cnfl.extge.co.uk/pages/viewpage.action?pageId=147659370,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,admisorc
